id,name,category,amount,signup_date,notes
280,Person 280,North,420.0,2024-01-15,
281,Person 281,South,421.5,2024-01-15,
282,Person 282,East,423.0,2024-01-15,
283,Person 283,West,424.5,2024-01-15,
284,Person 284,North,426.0,2024-01-15,
285,Person 285,South,427.5,2024-01-15,
286,Person 286,East,429.0,2024-01-15,
287,Person 287,West,430.5,2024-01-15,
288,Person 288,North,432.0,2024-01-15,
289,Person 289,South,433.5,2024-01-15,
290,Person 290,East,435.0,2024-01-15,
291,Person 291,West,436.5,2024-01-15,
292,Person 292,North,438.0,2024-01-15,
293,Person 293,South,439.5,2024-01-15,
294,Person 294,East,441.0,2024-01-15,
295,Person 295,West,442.5,2024-01-15,
296,Person 296,North,444.0,2024-01-15,
297,Person 297,South,445.5,2024-01-15,
298,Person 298,East,447.0,2024-01-15,
299,Person 299,West,448.5,2024-01-15,
300,Person 300,North,450.0,2024-01-15,
301,Person 301,South,451.5,2024-01-15,
302,Person 302,East,453.0,2024-01-15,
303,Person 303,West,454.5,2024-01-15,
304,Person 304,North,456.0,2024-01-15,
305,Person 305,South,457.5,2024-01-15,
306,Person 306,East,459.0,2024-01-15,
307,Person 307,West,460.5,2024-01-15,
308,Person 308,North,462.0,2024-01-15,
309,Person 309,South,463.5,2024-01-15,
310,Person 310,East,465.0,2024-01-15,
311,Person 311,West,466.5,2024-01-15,
312,Person 312,North,468.0,2024-01-15,
313,Person 313,South,469.5,2024-01-15,
314,Person 314,East,471.0,2024-01-15,
315,Person 315,West,472.5,2024-01-15,
316,Person 316,North,474.0,2024-01-15,
317,Person 317,South,475.5,2024-01-15,
318,Person 318,East,477.0,2024-01-15,
319,Person 319,West,478.5,2024-01-15,
320,Person 320,North,480.0,2024-01-15,
321,Person 321,South,481.5,2024-01-15,
322,Person 322,East,483.0,2024-01-15,
323,Person 323,West,484.5,2024-01-15,
324,Person 324,North,486.0,2024-01-15,
325,Person 325,South,487.5,2024-01-15,
326,Person 326,East,489.0,2024-01-15,
327,Person 327,West,490.5,2024-01-15,
328,Person 328,North,492.0,2024-01-15,
329,Person 329,South,493.5,2024-01-15,
330,Person 330,East,495.0,2024-01-15,
331,Person 331,West,496.5,2024-01-15,
332,Person 332,North,498.0,2024-01-15,
333,Person 333,South,499.5,2024-01-15,
334,Person 334,East,501.0,2024-01-15,
335,Person 335,West,502.5,2024-01-15,
336,Person 336,North,504.0,2024-01-15,
337,Person 337,South,505.5,2024-01-15,
338,Person 338,East,507.0,2024-01-15,
339,Person 339,West,508.5,2024-01-15,
340,Person 340,North,510.0,2024-01-15,
341,Person 341,South,511.5,2024-01-15,
342,Person 342,East,513.0,2024-01-15,
343,Person 343,West,514.5,2024-01-15,
344,Person 344,North,516.0,2024-01-15,
345,Person 345,South,517.5,2024-01-15,
346,Person 346,East,519.0,2024-01-15,
347,Person 347,West,520.5,2024-01-15,
348,Person 348,North,522.0,2024-01-15,
349,Person 349,South,523.5,2024-01-15,
350,Person 350,East,525.0,2024-01-15,
351,Person 351,West,526.5,2024-01-15,
352,Person 352,North,528.0,2024-01-15,
353,Person 353,South,529.5,2024-01-15,
354,Person 354,East,531.0,2024-01-15,
355,Person 355,West,532.5,2024-01-15,
356,Person 356,North,534.0,2024-01-15,
357,Person 357,South,535.5,2024-01-15,
358,Person 358,East,537.0,2024-01-15,
359,Person 359,West,538.5,2024-01-15,
360,Person 360,North,540.0,2024-01-15,
361,Person 361,South,541.5,2024-01-15,
362,Person 362,East,543.0,2024-01-15,
363,Person 363,West,544.5,2024-01-15,
364,Person 364,North,546.0,2024-01-15,
365,Person 365,South,547.5,2024-01-15,
366,Person 366,East,549.0,2024-01-15,
367,Person 367,West,550.5,2024-01-15,
368,Person 368,North,552.0,2024-01-15,
369,Person 369,South,553.5,2024-01-15,
370,Person 370,East,555.0,2024-01-15,
371,Person 371,West,556.5,2024-01-15,
372,Person 372,North,558.0,2024-01-15,
373,Person 373,South,559.5,2024-01-15,
374,Person 374,East,561.0,2024-01-15,
375,Person 375,West,562.5,2024-01-15,
376,Person 376,North,564.0,2024-01-15,
377,Person 377,South,565.5,2024-01-15,
378,Person 378,East,567.0,2024-01-15,
379,Person 379,West,568.5,2024-01-15,
380,Person 380,North,570.0,2024-01-15,
381,Person 381,South,571.5,2024-01-15,
382,Person 382,East,573.0,2024-01-15,
383,Person 383,West,574.5,2024-01-15,
384,Person 384,North,576.0,2024-01-15,
385,Person 385,South,577.5,2024-01-15,
386,Person 386,East,579.0,2024-01-15,
387,Person 387,West,580.5,2024-01-15,
388,Person 388,North,582.0,2024-01-15,
389,Person 389,South,583.5,2024-01-15,
390,Person 390,East,585.0,2024-01-15,
391,Person 391,West,586.5,2024-01-15,
392,Person 392,North,588.0,2024-01-15,
393,Person 393,South,589.5,2024-01-15,
394,Person 394,East,591.0,2024-01-15,
395,Person 395,West,592.5,2024-01-15,
396,Person 396,North,594.0,2024-01-15,
397,Person 397,South,595.5,2024-01-15,
398,Person 398,East,597.0,2024-01-15,
399,Person 399,West,598.5,2024-01-15,
400,Person 400,North,600.0,2024-01-15,
401,Person 401,South,601.5,2024-01-15,
402,Person 402,East,603.0,2024-01-15,
403,Person 403,West,604.5,2024-01-15,
404,Person 404,North,606.0,2024-01-15,
405,Person 405,South,607.5,2024-01-15,
406,Person 406,East,609.0,2024-01-15,
407,Person 407,West,610.5,2024-01-15,
408,Person 408,North,612.0,2024-01-15,
409,Person 409,South,613.5,2024-01-15,
410,Person 410,East,615.0,2024-01-15,
411,Person 411,West,616.5,2024-01-15,
412,Person 412,North,618.0,2024-01-15,
413,Person 413,South,619.5,2024-01-15,
414,Person 414,East,621.0,2024-01-15,
415,Person 415,West,622.5,2024-01-15,
416,Person 416,North,624.0,2024-01-15,
417,Person 417,South,625.5,2024-01-15,
418,Person 418,East,627.0,2024-01-15,
419,Person 419,West,628.5,2024-01-15,
420,Person 420,North,630.0,2024-01-15,
421,Person 421,South,631.5,2024-01-15,
422,Person 422,East,633.0,2024-01-15,
423,Person 423,West,634.5,2024-01-15,
424,Person 424,North,636.0,2024-01-15,
425,Person 425,South,637.5,2024-01-15,
426,Person 426,East,639.0,2024-01-15,
427,Person 427,West,640.5,2024-01-15,
428,Person 428,North,642.0,2024-01-15,
429,Person 429,South,643.5,2024-01-15,
430,Person 430,East,645.0,2024-01-15,
431,Person 431,West,646.5,2024-01-15,
432,Person 432,North,648.0,2024-01-15,
433,Person 433,South,649.5,2024-01-15,
434,Person 434,East,651.0,2024-01-15,
435,Person 435,West,652.5,2024-01-15,
436,Person 436,North,654.0,2024-01-15,
437,Person 437,South,655.5,2024-01-15,
438,Person 438,East,657.0,2024-01-15,
439,Person 439,West,658.5,2024-01-15,
440,Person 440,North,660.0,2024-01-15,
441,Person 441,South,661.5,2024-01-15,
442,Person 442,East,663.0,2024-01-15,
443,Person 443,West,664.5,2024-01-15,
444,Person 444,North,666.0,2024-01-15,
445,Person 445,South,667.5,2024-01-15,
446,Person 446,East,669.0,2024-01-15,
447,Person 447,West,670.5,2024-01-15,
448,Person 448,North,672.0,2024-01-15,
449,Person 449,South,673.5,2024-01-15,
450,Person 450,East,675.0,2024-01-15,
451,Person 451,West,676.5,2024-01-15,
452,Person 452,North,678.0,2024-01-15,
453,Person 453,South,679.5,2024-01-15,
454,Person 454,East,681.0,2024-01-15,
455,Person 455,West,682.5,2024-01-15,
456,Person 456,North,684.0,2024-01-15,
457,Person 457,South,685.5,2024-01-15,
458,Person 458,East,687.0,2024-01-15,
459,Person 459,West,688.5,2024-01-15,
460,Person 460,North,690.0,2024-01-15,
461,Person 461,South,691.5,2024-01-15,
462,Person 462,East,693.0,2024-01-15,
463,Person 463,West,694.5,2024-01-15,
464,Person 464,North,696.0,2024-01-15,
465,Person 465,South,697.5,2024-01-15,
466,Person 466,East,699.0,2024-01-15,
467,Person 467,West,700.5,2024-01-15,
468,Person 468,North,702.0,2024-01-15,
469,Person 469,South,703.5,2024-01-15,
470,Person 470,East,705.0,2024-01-15,
471,Person 471,West,706.5,2024-01-15,
472,Person 472,North,708.0,2024-01-15,
473,Person 473,South,709.5,2024-01-15,
474,Person 474,East,711.0,2024-01-15,
475,Person 475,West,712.5,2024-01-15,
476,Person 476,North,714.0,2024-01-15,
477,Person 477,South,715.5,2024-01-15,
478,Person 478,East,717.0,2024-01-15,
479,Person 479,West,718.5,2024-01-15,
480,Person 480,North,720.0,2024-01-15,
481,Person 481,South,721.5,2024-01-15,
482,Person 482,East,723.0,2024-01-15,
483,Person 483,West,724.5,2024-01-15,
484,Person 484,North,726.0,2024-01-15,
485,Person 485,South,727.5,2024-01-15,
486,Person 486,East,729.0,2024-01-15,
487,Person 487,West,730.5,2024-01-15,
488,Person 488,North,732.0,2024-01-15,
489,Person 489,South,733.5,2024-01-15,
490,Person 490,East,735.0,2024-01-15,
491,Person 491,West,736.5,2024-01-15,
492,Person 492,North,738.0,2024-01-15,
493,Person 493,South,739.5,2024-01-15,
494,Person 494,East,741.0,2024-01-15,
495,Person 495,West,742.5,2024-01-15,
496,Person 496,North,744.0,2024-01-15,
497,Person 497,South,745.5,2024-01-15,
498,Person 498,East,747.0,2024-01-15,
499,Person 499,West,748.5,2024-01-15,
500,Person 500,North,750.0,2024-01-15,
501,Person 501,South,751.5,2024-01-15,
502,Person 502,East,753.0,2024-01-15,
503,Person 503,West,754.5,2024-01-15,
504,Person 504,North,756.0,2024-01-15,
505,Person 505,South,757.5,2024-01-15,
506,Person 506,East,759.0,2024-01-15,
507,Person 507,West,760.5,2024-01-15,
508,Person 508,North,762.0,2024-01-15,
509,Person 509,South,763.5,2024-01-15,
510,Person 510,East,765.0,2024-01-15,
511,Person 511,West,766.5,2024-01-15,
512,Person 512,North,768.0,2024-01-15,
513,Person 513,South,769.5,2024-01-15,
514,Person 514,East,771.0,2024-01-15,
515,Person 515,West,772.5,2024-01-15,
516,Person 516,North,774.0,2024-01-15,
517,Person 517,South,775.5,2024-01-15,
518,Person 518,East,777.0,2024-01-15,
519,Person 519,West,778.5,2024-01-15,
520,Person 520,North,780.0,2024-01-15,
521,Person 521,South,781.5,2024-01-15,
522,Person 522,East,783.0,2024-01-15,
523,Person 523,West,784.5,2024-01-15,
524,Person 524,North,786.0,2024-01-15,
525,Person 525,South,787.5,2024-01-15,
526,Person 526,East,789.0,2024-01-15,
527,Person 527,West,790.5,2024-01-15,
528,Person 528,North,792.0,2024-01-15,
529,Person 529,South,793.5,2024-01-15,
530,Person 530,East,795.0,2024-01-15,
531,Person 531,West,796.5,2024-01-15,
532,Person 532,North,798.0,2024-01-15,
533,Person 533,South,799.5,2024-01-15,
534,Person 534,East,801.0,2024-01-15,
535,Person 535,West,802.5,2024-01-15,
536,Person 536,North,804.0,2024-01-15,
537,Person 537,South,805.5,2024-01-15,
538,Person 538,East,807.0,2024-01-15,
539,Person 539,West,808.5,2024-01-15,
540,Person 540,North,810.0,2024-01-15,
541,Person 541,South,811.5,2024-01-15,
542,Person 542,East,813.0,2024-01-15,
543,Person 543,West,814.5,2024-01-15,
544,Person 544,North,816.0,2024-01-15,
545,Person 545,South,817.5,2024-01-15,
546,Person 546,East,819.0,2024-01-15,
547,Person 547,West,820.5,2024-01-15,
548,Person 548,North,822.0,2024-01-15,
549,Person 549,South,823.5,2024-01-15,
550,Person 550,East,825.0,2024-01-15,
551,Person 551,West,826.5,2024-01-15,
552,Person 552,North,828.0,2024-01-15,
553,Person 553,South,829.5,2024-01-15,
554,Person 554,East,831.0,2024-01-15,
555,Person 555,West,832.5,2024-01-15,
556,Person 556,North,834.0,2024-01-15,
557,Person 557,South,835.5,2024-01-15,
558,Person 558,East,837.0,2024-01-15,
559,Person 559,West,838.5,2024-01-15,
560,Person 560,North,840.0,2024-01-15,
561,Person 561,South,841.5,2024-01-15,
562,Person 562,East,843.0,2024-01-15,
563,Person 563,West,844.5,2024-01-15,
564,Person 564,North,846.0,2024-01-15,
565,Person 565,South,847.5,2024-01-15,
566,Person 566,East,849.0,2024-01-15,
567,Person 567,West,850.5,2024-01-15,
568,Person 568,North,852.0,2024-01-15,
569,Person 569,South,853.5,2024-01-15,
570,Person 570,East,855.0,2024-01-15,
571,Person 571,West,856.5,2024-01-15,
572,Person 572,North,858.0,2024-01-15,
573,Person 573,South,859.5,2024-01-15,
574,Person 574,East,861.0,2024-01-15,
575,Person 575,West,862.5,2024-01-15,
576,Person 576,North,864.0,2024-01-15,
577,Person 577,South,865.5,2024-01-15,
578,Person 578,East,867.0,2024-01-15,
579,Person 579,West,868.5,2024-01-15,
580,Person 580,North,870.0,2024-01-15,
581,Person 581,South,871.5,2024-01-15,
582,Person 582,East,873.0,2024-01-15,
583,Person 583,West,874.5,2024-01-15,
584,Person 584,North,876.0,2024-01-15,
585,Person 585,South,877.5,2024-01-15,
586,Person 586,East,879.0,2024-01-15,
587,Person 587,West,880.5,2024-01-15,
588,Person 588,North,882.0,2024-01-15,
589,Person 589,South,883.5,2024-01-15,
590,Person 590,East,885.0,2024-01-15,
591,Person 591,West,886.5,2024-01-15,
592,Person 592,North,888.0,2024-01-15,
593,Person 593,South,889.5,2024-01-15,
594,Person 594,East,891.0,2024-01-15,
595,Person 595,West,892.5,2024-01-15,
596,Person 596,North,894.0,2024-01-15,
597,Person 597,South,895.5,2024-01-15,
598,Person 598,East,897.0,2024-01-15,
599,Person 599,West,898.5,2024-01-15,
600,Person 600,North,900.0,2024-01-15,
601,Person 601,South,901.5,2024-01-15,
602,Person 602,East,903.0,2024-01-15,
603,Person 603,West,904.5,2024-01-15,
604,Person 604,North,906.0,2024-01-15,
605,Person 605,South,907.5,2024-01-15,
606,Person 606,East,909.0,2024-01-15,
607,Person 607,West,910.5,2024-01-15,
608,Person 608,North,912.0,2024-01-15,
609,Person 609,South,913.5,2024-01-15,
610,Person 610,East,915.0,2024-01-15,
611,Person 611,West,916.5,2024-01-15,
612,Person 612,North,918.0,2024-01-15,
613,Person 613,South,919.5,2024-01-15,
614,Person 614,East,921.0,2024-01-15,
615,Person 615,West,922.5,2024-01-15,
616,Person 616,North,924.0,2024-01-15,
617,Person 617,South,925.5,2024-01-15,
618,Person 618,East,927.0,2024-01-15,
619,Person 619,West,928.5,2024-01-15,
620,Person 620,North,930.0,2024-01-15,
621,Person 621,South,931.5,2024-01-15,
622,Person 622,East,933.0,2024-01-15,
623,Person 623,West,934.5,2024-01-15,
624,Person 624,North,936.0,2024-01-15,
625,Person 625,South,937.5,2024-01-15,
626,Person 626,East,939.0,2024-01-15,
627,Person 627,West,940.5,2024-01-15,
628,Person 628,North,942.0,2024-01-15,
629,Person 629,South,943.5,2024-01-15,
630,Person 630,East,945.0,2024-01-15,
631,Person 631,West,946.5,2024-01-15,
632,Person 632,North,948.0,2024-01-15,
633,Person 633,South,949.5,2024-01-15,
634,Person 634,East,951.0,2024-01-15,
635,Person 635,West,952.5,2024-01-15,
636,Person 636,North,954.0,2024-01-15,
637,Person 637,South,955.5,2024-01-15,
638,Person 638,East,957.0,2024-01-15,
639,Person 639,West,958.5,2024-01-15,
640,Person 640,North,960.0,2024-01-15,
641,Person 641,South,961.5,2024-01-15,
642,Person 642,East,963.0,2024-01-15,
643,Person 643,West,964.5,2024-01-15,
644,Person 644,North,966.0,2024-01-15,
645,Person 645,South,967.5,2024-01-15,
646,Person 646,East,969.0,2024-01-15,
647,Person 647,West,970.5,2024-01-15,
648,Person 648,North,972.0,2024-01-15,
649,Person 649,South,973.5,2024-01-15,
650,Person 650,East,975.0,2024-01-15,
651,Person 651,West,976.5,2024-01-15,
652,Person 652,North,978.0,2024-01-15,
653,Person 653,South,979.5,2024-01-15,
654,Person 654,East,981.0,2024-01-15,
655,Person 655,West,982.5,2024-01-15,
656,Person 656,North,984.0,2024-01-15,
657,Person 657,South,985.5,2024-01-15,
658,Person 658,East,987.0,2024-01-15,
659,Person 659,West,988.5,2024-01-15,
660,Person 660,North,990.0,2024-01-15,
661,Person 661,South,991.5,2024-01-15,
662,Person 662,East,993.0,2024-01-15,
663,Person 663,West,994.5,2024-01-15,
664,Person 664,North,996.0,2024-01-15,
665,Person 665,South,997.5,2024-01-15,
